Date,Month,Year,Volume_Million,Value_Crore,Month Name,Quarter,Day,Week,Weekday,Day Number,Day Type,Financial Year
2022-03-24,3,2022,169.582,29588.27,March,1,24,12,Thursday,3,Weekday,2021-2022
2022-03-25,3,2022,170.93,29741.97,March,1,25,12,Friday,4,Weekday,2021-2022
2022-03-26,3,2022,176.05,27909.08,March,1,26,12,Saturday,5,Weekend,2021-2022
2022-03-27,3,2022,170.897,21937.12,March,1,27,12,Sunday,6,Weekend,2021-2022
2022-03-28,3,2022,171.371,30755.25,March,1,28,13,Monday,0,Weekday,2021-2022
2022-03-29,3,2022,171.62,29737.75,March,1,29,13,Tuesday,1,Weekday,2021-2022
2022-03-30,3,2022,177.198,33222.54,March,1,30,13,Wednesday,2,Weekday,2021-2022
2022-03-31,3,2022,187.591,39189.99,March,1,31,13,Thursday,3,Weekday,2021-2022
2022-04-01,4,2022,175.996,38167.32,April,2,1,13,Friday,4,Weekday,2022-2023
2022-04-02,4,2022,190.437,34757.09,April,2,2,13,Saturday,5,Weekend,2022-2023
2022-04-03,4,2022,181.666,33265.3,April,2,3,13,Sunday,6,Weekend,2022-2023
2022-04-04,4,2022,193.297,32036.03,April,2,4,14,Monday,0,Weekday,2022-2023
2022-04-05,4,2022,192.136,31339.7,April,2,5,14,Tuesday,1,Weekday,2022-2023
2022-04-06,4,2022,189.188,37401.11,April,2,6,14,Wednesday,2,Weekday,2022-2023
2022-04-07,4,2022,192.491,37184.6,April,2,7,14,Thursday,3,Weekday,2022-2023
2022-04-08,4,2022,191.595,35133.63,April,2,8,14,Friday,4,Weekday,2022-2023
2022-04-09,4,2022,196.377,33429.07,April,2,9,14,Saturday,5,Weekend,2022-2023
2022-04-10,4,2022,182.957,26380.29,April,2,10,14,Sunday,6,Weekend,2022-2023
2022-04-11,4,2022,192.092,37147.71,April,2,11,15,Monday,0,Weekday,2022-2023
2022-04-12,4,2022,193.432,36141.16,April,2,12,15,Tuesday,1,Weekday,2022-2023
2022-04-13,4,2022,195.935,22271.87,April,2,13,15,Wednesday,2,Weekday,2022-2023
2022-04-14,4,2022,185.434,32609.4,April,2,14,15,Thursday,3,Weekday,2022-2023
2022-04-15,4,2022,180.744,31888.77,April,2,15,15,Friday,4,Weekday,2022-2023
2022-04-16,4,2022,184.721,30212.49,April,2,16,15,Saturday,5,Weekend,2022-2023
2022-04-17,4,2022,177.611,23899.87,April,2,17,15,Sunday,6,Weekend,2022-2023
2022-04-18,4,2022,184.709,34476.4,April,2,18,16,Monday,0,Weekday,2022-2023
2022-04-19,4,2022,184.84,33348.27,April,2,19,16,Tuesday,1,Weekday,2022-2023
2022-04-20,4,2022,186.396,33512.38,April,2,20,16,Wednesday,2,Weekday,2022-2023
2022-04-21,4,2022,183.363,31649.72,April,2,21,16,Thursday,3,Weekday,2022-2023
2022-04-22,4,2022,184.132,30687.21,April,2,22,16,Friday,4,Weekday,2022-2023
2022-04-23,4,2022,183.043,28361.39,April,2,23,16,Saturday,5,Weekend,2022-2023
2022-04-24,4,2022,167.909,22341.42,April,2,24,16,Sunday,6,Weekend,2022-2023
2022-04-25,4,2022,182.16,33631.18,April,2,25,17,Monday,0,Weekday,2022-2023
2022-04-26,4,2022,182.041,32293.94,April,2,26,17,Tuesday,1,Weekday,2022-2023
2022-04-27,4,2022,183.281,32147.43,April,2,27,17,Wednesday,2,Weekday,2022-2023
2022-04-28,4,2022,181.481,31645.31,April,2,28,17,Thursday,3,Weekday,2022-2023
2022-04-29,4,2022,184.956,34089.13,April,2,29,17,Friday,4,Weekday,2022-2023
2022-04-30,4,2022,198.629,38589.29,April,2,30,17,Saturday,5,Weekend,2022-2023
2022-05-01,5,2022,205.398,35380.47,May,2,1,17,Sunday,6,Weekend,2022-2023
2022-05-02,5,2022,208.215,43127.73,May,2,2,18,Monday,0,Weekday,2022-2023
2022-05-03,5,2022,186.151,32528.65,May,2,3,18,Tuesday,1,Weekday,2022-2023
2022-05-04,5,2022,194.496,39142.74,May,2,4,18,Wednesday,2,Weekday,2022-2023
2022-05-05,5,2022,199.545,40116.7,May,2,5,18,Thursday,3,Weekday,2022-2023
2022-05-06,5,2022,197.209,38218.9,May,2,6,18,Friday,4,Weekday,2022-2023
2022-05-07,5,2022,206.059,37753.22,May,2,7,18,Saturday,5,Weekend,2022-2023
2022-05-08,5,2022,195.413,28907.36,May,2,8,18,Sunday,6,Weekend,2022-2023
2022-05-09,5,2022,199.41,39710.68,May,2,9,19,Monday,0,Weekday,2022-2023
2022-05-10,5,2022,194.299,37570.27,May,2,10,19,Tuesday,1,Weekday,2022-2023
2022-05-11,5,2022,197.423,36863.35,May,2,11,19,Wednesday,2,Weekday,2022-2023
2022-05-12,5,2022,193.685,33771.63,May,2,12,19,Thursday,3,Weekday,2022-2023
2022-05-13,5,2022,194.336,37429.32,May,2,13,19,Friday,4,Weekday,2022-2023
2022-05-14,5,2022,192.789,31230.91,May,2,14,19,Saturday,5,Weekend,2022-2023
2022-05-15,5,2022,188.454,25653.0,May,2,15,19,Sunday,6,Weekend,2022-2023
2022-05-16,5,2022,188.769,33249.98,May,2,16,20,Monday,0,Weekday,2022-2023
2022-05-17,5,2022,187.292,33295.35,May,2,17,20,Tuesday,1,Weekday,2022-2023
2022-05-18,5,2022,194.901,34027.49,May,2,18,20,Wednesday,2,Weekday,2022-2023
2022-05-19,5,2022,190.19,32947.73,May,2,19,20,Thursday,3,Weekday,2022-2023
2022-05-20,5,2022,190.024,31912.52,May,2,20,20,Friday,4,Weekday,2022-2023
2022-05-21,5,2022,189.8,30865.04,May,2,21,20,Saturday,5,Weekend,2022-2023
2022-05-22,5,2022,182.609,23763.95,May,2,22,20,Sunday,6,Weekend,2022-2023
2022-05-23,5,2022,187.032,32828.94,May,2,23,21,Monday,0,Weekday,2022-2023
2022-05-24,5,2022,189.005,31870.42,May,2,24,21,Tuesday,1,Weekday,2022-2023
2022-05-25,5,2022,188.372,31845.24,May,2,25,21,Wednesday,2,Weekday,2022-2023
2022-05-26,5,2022,184.604,31197.03,May,2,26,21,Thursday,3,Weekday,2022-2023
2022-05-27,5,2022,183.472,29522.85,May,2,27,21,Friday,4,Weekday,2022-2023
2022-05-28,5,2022,186.073,29069.75,May,2,28,21,Saturday,5,Weekend,2022-2023
2022-05-29,5,2022,185.213,23047.36,May,2,29,21,Sunday,6,Weekend,2022-2023
2022-05-30,5,2022,183.636,33628.62,May,2,30,22,Monday,0,Weekday,2022-2023
2022-05-31,5,2022,191.323,39743.33,May,2,31,22,Tuesday,1,Weekday,2022-2023
2022-06-01,6,2022,208.493,42008.82,June,2,1,22,Wednesday,2,Weekday,2022-2023
2022-06-02,6,2022,211.432,43887.84,June,2,2,22,Thursday,3,Weekday,2022-2023
2022-06-03,6,2022,203.821,38200.28,June,2,3,22,Friday,4,Weekday,2022-2023
2022-06-04,6,2022,205.128,35010.94,June,2,4,22,Saturday,5,Weekend,2022-2023
2022-06-05,6,2022,200.799,34073.12,June,2,5,22,Sunday,6,Weekend,2022-2023
2022-06-06,6,2022,202.338,39158.04,June,2,6,23,Monday,0,Weekday,2022-2023
2022-06-07,6,2022,205.993,37704.57,June,2,7,23,Tuesday,1,Weekday,2022-2023
2022-06-08,6,2022,207.591,38922.92,June,2,8,23,Wednesday,2,Weekday,2022-2023
2022-06-09,6,2022,204.238,36686.89,June,2,9,23,Thursday,3,Weekday,2022-2023
2022-06-10,6,2022,202.175,36538.99,June,2,10,23,Friday,4,Weekday,2022-2023
2022-06-11,6,2022,203.713,33508.5,June,2,11,23,Saturday,5,Weekend,2022-2023
2022-06-12,6,2022,195.253,26074.45,June,2,12,23,Sunday,6,Weekend,2022-2023
2022-06-13,6,2022,200.668,37447.27,June,2,13,24,Monday,0,Weekday,2022-2023
2022-06-14,6,2022,198.669,34441.89,June,2,14,24,Tuesday,1,Weekday,2022-2023
2022-06-15,6,2022,204.031,35105.4,June,2,15,24,Wednesday,2,Weekday,2022-2023
2022-06-16,6,2022,201.736,34093.76,June,2,16,24,Thursday,3,Weekday,2022-2023
2022-06-17,6,2022,196.292,32304.39,June,2,17,24,Friday,4,Weekday,2022-2023
2022-06-18,6,2022,181.897,29385.68,June,2,18,24,Saturday,5,Weekend,2022-2023
2022-06-19,6,2022,167.082,22291.5,June,2,19,24,Sunday,6,Weekend,2022-2023
2022-06-20,6,2022,187.808,34282.55,June,2,20,25,Monday,0,Weekday,2022-2023
2022-06-21,6,2022,190.454,32914.38,June,2,21,25,Tuesday,1,Weekday,2022-2023
2022-06-22,6,2022,188.55,31969.65,June,2,22,25,Wednesday,2,Weekday,2022-2023
2022-06-23,6,2022,185.426,30994.9,June,2,23,25,Thursday,3,Weekday,2022-2023
2022-06-24,6,2022,190.489,31022.28,June,2,24,25,Friday,4,Weekday,2022-2023
2022-06-25,6,2022,189.802,29437.83,June,2,25,25,Saturday,5,Weekend,2022-2023
2022-06-26,6,2022,186.508,23014.68,June,2,26,25,Sunday,6,Weekend,2022-2023
2022-06-27,6,2022,190.878,33292.2,June,2,27,26,Monday,0,Weekday,2022-2023
2022-06-28,6,2022,189.408,31772.75,June,2,28,26,Tuesday,1,Weekday,2022-2023
2022-06-29,6,2022,182.197,31620.08,June,2,29,26,Wednesday,2,Weekday,2022-2023
2022-06-30,6,2022,179.881,37246.08,June,2,30,26,Thursday,3,Weekday,2022-2023
2022-07-01,7,2022,211.038,43831.02,July,3,1,26,Friday,4,Weekday,2022-2023
2022-07-02,7,2022,213.415,42108.81,July,3,2,26,Saturday,5,Weekend,2022-2023
2022-07-03,7,2022,204.951,32114.33,July,3,3,26,Sunday,6,Weekend,2022-2023
2022-07-04,7,2022,209.317,42995.32,July,3,4,27,Monday,0,Weekday,2022-2023
2022-07-05,7,2022,207.794,41456.59,July,3,5,27,Tuesday,1,Weekday,2022-2023
2022-07-06,7,2022,209.344,39822.21,July,3,6,27,Wednesday,2,Weekday,2022-2023
2022-07-07,7,2022,212.026,39624.23,July,3,7,27,Thursday,3,Weekday,2022-2023
2022-07-08,7,2022,207.958,37817.79,July,3,8,27,Friday,4,Weekday,2022-2023
2022-07-09,7,2022,210.071,35896.16,July,3,9,27,Saturday,5,Weekend,2022-2023
2022-07-10,7,2022,193.244,26632.94,July,3,10,27,Sunday,6,Weekend,2022-2023
2022-07-11,7,2022,200.096,37142.02,July,3,11,28,Monday,0,Weekday,2022-2023
2022-07-12,7,2022,201.121,35038.16,July,3,12,28,Tuesday,1,Weekday,2022-2023
2022-07-13,7,2022,198.95,34242.77,July,3,13,28,Wednesday,2,Weekday,2022-2023
2022-07-14,7,2022,202.358,34743.09,July,3,14,28,Thursday,3,Weekday,2022-2023
2022-07-15,7,2022,201.9,33702.42,July,3,15,28,Friday,4,Weekday,2022-2023
2022-07-16,7,2022,201.356,32704.58,July,3,16,28,Saturday,5,Weekend,2022-2023
2022-07-17,7,2022,197.548,25086.78,July,3,17,28,Sunday,6,Weekend,2022-2023
2022-07-18,7,2022,198.021,33652.23,July,3,18,29,Monday,0,Weekday,2022-2023
2022-07-19,7,2022,199.715,32665.89,July,3,19,29,Tuesday,1,Weekday,2022-2023
2022-07-20,7,2022,206.007,34113.78,July,3,20,29,Wednesday,2,Weekday,2022-2023
2022-07-21,7,2022,199.559,32083.3,July,3,21,29,Thursday,3,Weekday,2022-2023
2022-07-22,7,2022,198.487,30587.13,July,3,22,29,Friday,4,Weekday,2022-2023
2022-07-23,7,2022,196.115,29270.86,July,3,23,29,Saturday,5,Weekend,2022-2023
2022-07-24,7,2022,192.239,23283.4,July,3,24,29,Sunday,6,Weekend,2022-2023
2022-07-25,7,2022,196.387,33362.36,July,3,25,30,Monday,0,Weekday,2022-2023
2022-07-26,7,2022,195.114,31535.55,July,3,26,30,Tuesday,1,Weekday,2022-2023
2022-07-27,7,2022,203.082,32141.8,July,3,27,30,Wednesday,2,Weekday,2022-2023
2022-07-28,7,2022,197.107,31311.84,July,3,28,30,Thursday,3,Weekday,2022-2023
2022-07-29,7,2022,203.044,35222.25,July,3,29,30,Friday,4,Weekday,2022-2023
2022-07-30,7,2022,213.219,38375.84,July,3,30,30,Saturday,5,Weekend,2022-2023
2022-07-31,7,2022,207.818,30551.59,July,3,31,30,Sunday,6,Weekend,2022-2023
2022-08-01,8,2022,217.127,43568.17,August,3,1,31,Monday,0,Weekday,2022-2023
2022-08-02,8,2022,223.153,42085.99,August,3,2,31,Tuesday,1,Weekday,2022-2023
2022-08-03,8,2022,211.576,38693.87,August,3,3,31,Wednesday,2,Weekday,2022-2023
2022-08-04,8,2022,216.876,40079.82,August,3,4,31,Thursday,3,Weekday,2022-2023
2022-08-05,8,2022,205.425,35859.8,August,3,5,31,Friday,4,Weekday,2022-2023
2022-08-06,8,2022,224.874,39064.52,August,3,6,31,Saturday,5,Weekend,2022-2023
2022-08-07,8,2022,212.483,29906.75,August,3,7,31,Sunday,6,Weekend,2022-2023
2022-08-08,8,2022,216.201,39627.08,August,3,8,32,Monday,0,Weekday,2022-2023
2022-08-09,8,2022,210.464,34997.87,August,3,9,32,Tuesday,1,Weekday,2022-2023
2022-08-10,8,2022,225.823,41043.38,August,3,10,32,Wednesday,2,Weekday,2022-2023
2022-08-11,8,2022,223.559,36349.91,August,3,11,32,Thursday,3,Weekday,2022-2023
2022-08-12,8,2022,209.452,33508.36,August,3,12,32,Friday,4,Weekday,2022-2023
2022-08-13,8,2022,208.753,32266.78,August,3,13,32,Saturday,5,Weekend,2022-2023
2022-08-14,8,2022,199.248,25307.67,August,3,14,32,Sunday,6,Weekend,2022-2023
2022-08-15,8,2022,194.664,25414.14,August,3,15,33,Monday,0,Weekday,2022-2023
2022-08-16,8,2022,208.737,35358.46,August,3,16,33,Tuesday,1,Weekday,2022-2023
2022-08-17,8,2022,213.404,36034.3,August,3,17,33,Wednesday,2,Weekday,2022-2023
2022-08-18,8,2022,214.522,35365.86,August,3,18,33,Thursday,3,Weekday,2022-2023
2022-08-19,8,2022,207.271,31204.93,August,3,19,33,Friday,4,Weekday,2022-2023
2022-08-20,8,2022,210.398,33072.27,August,3,20,33,Saturday,5,Weekend,2022-2023
2022-08-21,8,2022,201.259,25174.59,August,3,21,33,Sunday,6,Weekend,2022-2023
2022-08-22,8,2022,209.81,35304.68,August,3,22,34,Monday,0,Weekday,2022-2023
2022-08-23,8,2022,206.506,33735.52,August,3,23,34,Tuesday,1,Weekday,2022-2023
2022-08-24,8,2022,208.278,33988.13,August,3,24,34,Wednesday,2,Weekday,2022-2023
2022-08-25,8,2022,210.628,34666.38,August,3,25,34,Thursday,3,Weekday,2022-2023
2022-08-26,8,2022,205.14,32104.76,August,3,26,34,Friday,4,Weekday,2022-2023
2022-08-27,8,2022,214.653,31003.69,August,3,27,34,Saturday,5,Weekend,2022-2023
2022-08-28,8,2022,213.336,24581.62,August,3,28,34,Sunday,6,Weekend,2022-2023
2022-08-29,8,2022,213.882,36565.66,August,3,29,35,Monday,0,Weekday,2022-2023
2022-08-30,8,2022,225.578,40909.83,August,3,30,35,Tuesday,1,Weekday,2022-2023
2022-08-31,8,2022,216.548,36317.38,August,3,31,35,Wednesday,2,Weekday,2022-2023
2022-09-01,9,2022,231.202,46102.69,September,3,1,35,Thursday,3,Weekday,2022-2023
2022-09-02,9,2022,234.438,42755.56,September,3,2,35,Friday,4,Weekday,2022-2023
2022-09-03,9,2022,234.342,41387.77,September,3,3,35,Saturday,5,Weekend,2022-2023
2022-09-04,9,2022,222.21,32092.83,September,3,4,35,Sunday,6,Weekend,2022-2023
2022-09-05,9,2022,232.118,44581.11,September,3,5,36,Monday,0,Weekday,2022-2023
2022-09-06,9,2022,228.842,41284.01,September,3,6,36,Tuesday,1,Weekday,2022-2023
2022-09-07,9,2022,229.887,41648.13,September,3,7,36,Wednesday,2,Weekday,2022-2023
2022-09-08,9,2022,226.981,39016.03,September,3,8,36,Thursday,3,Weekday,2022-2023
2022-09-09,9,2022,222.049,37027.98,September,3,9,36,Friday,4,Weekday,2022-2023
2022-09-10,9,2022,224.938,36076.21,September,3,10,36,Saturday,5,Weekend,2022-2023
2022-09-11,9,2022,222.264,28818.13,September,3,11,36,Sunday,6,Weekend,2022-2023
2022-09-12,9,2022,224.262,39419.29,September,3,12,37,Monday,0,Weekday,2022-2023
2022-09-13,9,2022,221.911,37206.64,September,3,13,37,Tuesday,1,Weekday,2022-2023
2022-09-14,9,2022,225.362,37938.12,September,3,14,37,Wednesday,2,Weekday,2022-2023
2022-09-15,9,2022,224.568,37563.76,September,3,15,37,Thursday,3,Weekday,2022-2023
2022-09-16,9,2022,225.526,36237.8,September,3,16,37,Friday,4,Weekday,2022-2023
2022-09-17,9,2022,226.725,33100.06,September,3,17,37,Saturday,5,Weekend,2022-2023
2022-09-18,9,2022,214.049,25809.84,September,3,18,37,Sunday,6,Weekend,2022-2023
2022-09-19,9,2022,220.334,36275.55,September,3,19,38,Monday,0,Weekday,2022-2023
2022-09-20,9,2022,222.249,35652.81,September,3,20,38,Tuesday,1,Weekday,2022-2023
2022-09-21,9,2022,222.264,35651.91,September,3,21,38,Wednesday,2,Weekday,2022-2023
2022-09-22,9,2022,225.365,37245.02,September,3,22,38,Thursday,3,Weekday,2022-2023
2022-09-23,9,2022,224.082,35202.31,September,3,23,38,Friday,4,Weekday,2022-2023
